ConPhylum,TempPref,GenusSpecies,ConGenus,ConFamily,ConOrder,ConClass,Superkingdom,GrowthRate,RateUnit,Optimum.Temp,TempUnit,AverageVolume,VolumeUnit,Sources,Notes,Author,Temp,Unit,arrhenius_tmp,x,y,z,r.sqr,lntercept,a,RE,E,TCorrected_GrowthRate
Firmicutes,Thermophile,Carboxydothermus hydrogenoformans,Carboxydothermus,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,3.01E-06,s^-1,78,Celsius,3.92E-19,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 4642, 12331, 12671, 14326, 18701, 18707, 18718, 18723, 18834",Madin,351.15,K,33.03695878,-12.71357048,-42.38302511,33.03695878,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.55E-14
Firmicutes,Thermophile,Alicyclobacillus hesperidum,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Bacteria,3.77E-05,s^-1,48.75,Celsius,1.13E-18,m^3,"corkrey, engqvist, gold, microbe-directory, pasteur, patric, bergeys","357, 555, 12331, 18701, 18707",Madin,321.9,K,36.03891915,-10.18585046,-41.32431404,36.03891915,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.21E-13
Firmicutes,Thermophile,Ruminiclostridium thermocellum,Ruminiclostridium,Ruminococcaceae,Clostridiales,Clostridia,Bacteria,4.81E-06,s^-1,60,Celsius,1.00E-18,m^3,"corkrey, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","16, 4549, 7809, 8064, 8590, 12331, 13688, 14513, 15827, 18701, 18707, 18718, 18723",Madin,333.15,K,34.82193629,-12.24481347,-41.44653167,34.82193629,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,5.34E-14
Firmicutes,Thermophile,Alicyclobacillus pomorum,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Bacteria,1.91E-05,s^-1,47.5,Celsius,1.72E-18,m^3,"corkrey, engqvist, gold, pasteur, patric","213, 555, 12331, 18707",Madin,320.65,K,36.1794108,-10.86582222,-40.90420738,36.1794108,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.04E-13
Firmicutes,Thermophile,Thermaerobacter subterraneus,Thermaerobacter,Clostridiales Family XVII. Incertae Sedis,Clostridiales,Clostridia,Bacteria,4.01E-06,s^-1,70,Celsius,4.17E-19,m^3,"corkrey, engqvist, gold, microbe-directory, patric","207, 555, 12331, 18701, 18707",Madin,343.15,K,33.80716326,-12.42671932,-42.32120073,33.80716326,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,7.60E-14
Firmicutes,Thermophile,Bacillus cereus,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.00079621,s^-1,42.5248,Celsius,3.65E-18,m^3,"https://academic.oup.com/femsre/article/32/4/579/1813157,http://www.pnas.org/content/105/44/16994 ",NA,Hira,315.6748,K,36.74961725,-7.135647588,-40.15180451,36.74961725,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.21E-12
Firmicutes,Thermophile,Anaerobranca californiensis,Anaerobranca,Proteinivoraceae,Clostridiales,Clostridia,Bacteria,1.81E-05,s^-1,58,Celsius,2.70E-19,m^3,"engqvist, fierer, gold, bergeys","555, 815, 12331",Madin,331.15,K,35.03224543,-10.91959862,-42.75586499,35.03224543,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.80E-13
Firmicutes,Thermophile,Thermoanaerobacter uzonensis,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,3.28E-05,s^-1,61,Celsius,1.64E-18,m^3,"corkrey, engqvist, fierer, gold","356, 555, 4183, 12331",Madin,334.15,K,34.71772579,-10.32508204,-40.95183543,34.71772579,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.85E-13
Firmicutes,Thermophile,Thermoanaerobacter sulfurigignens,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,5.85E-06,s^-1,65,Celsius,1.04E-18,m^3,"corkrey, engqvist, fierer, gold, bergeys","356, 555, 4182, 12331",Madin,338.15,K,34.30704739,-12.0490689,-41.40731096,34.30704739,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.52E-14
Firmicutes,Thermophile,Thermoanaerobacterium thermosulfurigenes,Thermoanaerobacterium,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,0.00010923,s^-1,59.8409,Celsius,3.05E-17,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.1283,Hira,332.9909,K,34.83857389,-9.122054807,-38.02880499,34.83857389,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.20E-12
Firmicutes,Thermophile,Moorella thermoacetica,Moorella,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,6.68E-07,s^-1,58,Celsius,3.35E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","89, 555, 4704, 7726, 8118, 8543, 8823, 12331, 13316, 14347, 18701, 18707, 18718, 18723, 18892",Madin,331.15,K,35.03224543,-14.21897766,-42.54015642,35.03224543,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,6.65E-15
Firmicutes,Thermophile,Thermobrachium celere,Thermobrachium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,3.58E-05,s^-1,55,Celsius,5.86E-18,m^3,"corkrey, engqvist, gold, protraits, bergeys","498, 555, 12331, 18718",Madin,328.15,K,35.35251584,-10.23756266,-39.67838207,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.01E-13
Firmicutes,Thermophile,Moorella stamsii,Moorella,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,1.61E-07,s^-1,65,Celsius,1.12E-18,m^3,"corkrey, engqvist, fierer","201, 555, 2717",Madin,338.15,K,34.30704739,-15.64186147,-41.33320299,34.30704739,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.35E-15
Firmicutes,Thermophile,Desulfotomaculum geothermicum,Desulfotomaculum,Peptococcaceae,Clostridiales,Clostridia,Bacteria,1.05E-06,s^-1,54,Celsius,7.24E-19,m^3,"corkrey, engqvist, gold","513, 555, 12331",Madin,327.15,K,35.46057794,-13.76672039,-41.76949556,35.46057794,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.34E-15
Firmicutes,Thermophile,Halonatronum saccharophilum,Halonatronum,Halobacteroidaceae,Halanaerobiales,Clostridia,Bacteria,6.09E-05,s^-1,46.6861,Celsius,1.60E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.1215,Hira,319.8361,K,36.27147803,-9.706277383,-40.97652804,36.27147803,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.16E-13
Firmicutes,Thermophile,Thermoanaerobacter pentosaceus,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,1.67E-06,s^-1,70,Celsius,2.13E-19,m^3,"corkrey, engqvist, fierer","84, 555, 4180",Madin,343.15,K,33.80716326,-13.30268693,-42.99299479,33.80716326,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,3.16E-14
Firmicutes,Thermophile,Thermoanaerobacterium aotearoense,Thermoanaerobacterium,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,5.81E-06,s^-1,55,Celsius,6.20E-18,m^3,"corkrey, engqvist, gold, patric, bergeys","394, 555, 12331, 18707",Madin,328.15,K,35.35251584,-12.05592999,-39.62198238,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,4.88E-14
Firmicutes,Thermophile,Thermanaeromonas toyohensis,Thermanaeromonas,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,6.26E-07,s^-1,70,Celsius,6.79E-19,m^3,"corkrey, engqvist, gold","476, 555, 12331",Madin,343.15,K,33.80716326,-14.28391547,-41.83366583,33.80716326,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.19E-14
Firmicutes,Thermophile,Mahella australiensis,Mahella,Thermoanaerobacterales Family IV. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,2.19E-06,s^-1,50,Celsius,2.23E-18,m^3,"corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, rrndb","191, 555, 2420, 5244, 12331, 13199, 15410, 18701, 18707, 18723",Madin,323.15,K,35.89951439,-13.03160901,-40.64453009,35.89951439,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.38E-14
Firmicutes,Thermophile,Thermoanaerobacterium aciditolerans,Thermoanaerobacterium,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,1.40E-06,s^-1,55,Celsius,1.21E-18,m^3,"corkrey, engqvist, fierer, gold, bergeys","71, 555, 4184, 12331",Madin,328.15,K,35.35251584,-13.47903832,-41.25591131,35.35251584,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.18E-14
Firmicutes,Thermophile,Bacillus megaterium,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.00115208,s^-1,64.64333128,Celsius,4.88E-18,m^3,Size:Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes Mass:http://www.pnas.org/content/105/44/16994,pg.21,Hira,337.7933313,K,34.34327146,-6.766186275,-39.86138645,34.34327146,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.65E-11
Firmicutes,Thermophile,Thermoanaerobacter italicus,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,4.05E-06,s^-1,71.667,Celsius,9.89E-19,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","555, 5078, 12331, 13916, 15105, 18701, 18707, 18718, 18723",Madin,344.817,K,33.64372428,-12.41679368,-41.45759262,33.64372428,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.36E-14
Firmicutes,Thermophile,Caldicellulosiruptor hydrothermalis,Caldicellulosiruptor,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,4.25E-06,s^-1,72,Celsius,8.20E-19,m^3,"corkrey, engqvist, fierer, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb","5, 555, 1186, 5212, 12331, 15264, 18701, 18707, 18718, 18723",Madin,345.15,K,33.61126488,-12.36859158,-41.64498261,33.61126488,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,8.93E-14
Firmicutes,Thermophile,Caldicellulosiruptor kronotskyensis,Caldicellulosiruptor,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,2.41E-06,s^-1,70,Celsius,8.20E-19,m^3,"corkrey, engqvist, fierer, genbank, gold, kegg, microbe-directory, protraits, rrndb","5, 555, 1186, 5356, 12331, 15275, 18701, 18718, 18723",Madin,343.15,K,33.80716326,-12.93588381,-41.64498261,33.80716326,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,4.57E-14
Firmicutes,Thermophile,Thermoanaerobacter mathranii,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,0.00015517,s^-1,68.8218,Celsius,1.01E-18,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.1235,Hira,341.9718,K,33.92363953,-8.770989268,-41.43658134,33.92363953,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.77E-12
Firmicutes,Thermophile,Caldanaerobacter subterraneus,Caldanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,7.26E-05,s^-1,75.0291,Celsius,1.67E-18,m^3,"Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.1243","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.1243",Hira,348.1791,K,33.31885249,-9.530545636,-40.93370805,33.31885249,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.78E-12
Firmicutes,Thermophile,Caldicellulosiruptor acetigenus,Caldicellulosiruptor,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia,Bacteria,1.74E-06,s^-1,66.5,Celsius,2.53E-18,m^3,"corkrey, engqvist, gold, patric","7, 555, 12331, 18707",Madin,339.65,K,34.1555368,-13.26162544,-40.51831237,34.1555368,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,2.74E-14
Firmicutes,Thermophile,Thermoanaerobacter kivui,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacteria,8.20E-05,s^-1,64.1144,Celsius,9.69E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,"pg.1235, cell size during growth on H2 and CO2",Hira,337.2644,K,34.39713197,-9.408791311,-41.47802234,34.39713197,0.165185664,-7.994157211,0.520214014,0.5259703,-0.5259703,1.14E-12
Haptophyta,Thermophile,Gephyrocapsa oceanica,Gephyrocapsa,Noelaerhabdaceae,Isochrysidales,Coccolithophyceae,Phytoplankton,1.08E-05,s^-1,24,Celsius,4.80E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,297.15,K,39.04064639,-11.43596442,-37.57533066,39.04064639,0.771446798,-16.70566149,-0.414598939,-0.253027564,0.253027564,0.210639999
Haptophyta,Thermophile,Prymnesium polylepis,Prymnesium,Chrysochromulinaceae,Prymnesiales,Coccolithophyceae,Phytoplankton,1.03E-05,s^-1,19,Celsius,1.80E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,292.15,K,39.70880737,-11.48336666,-36.25357482,39.70880737,0.771446798,-16.70566149,-0.414598939,-0.253027564,0.253027564,0.237890723
Haptophyta,Thermophile,Hymenomonas carterae,Hymenomonas,Pleurochrysidaceae,Coccolithales,Coccolithophyceae,Phytoplankton,3.91E-06,s^-1,19,Celsius,7.35E-16,m^3,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",NA,Hira,292.15,K,39.70880737,-12.45197318,-34.84666117,39.70880737,0.771446798,-16.70566149,-0.414598939,-0.253027564,0.253027564,0.09030609
Haptophyta,Thermophile,Isochrysis galbana,Isochrysis,Isochrysidaceae,Isochrysidales,Coccolithophyceae,Phytoplankton,2.27E-05,s^-1,25,Celsius,5.90E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-10.69314563,-37.36899423,38.90970342,0.771446798,-16.70566149,-0.414598939,-0.253027564,0.253027564,0.42830567
Haptophyta,Thermophile,Pontosphaera huxleyi,Pontosphaera,Noelaerhabdaceae,Isochrysidales,Coccolithophyceae,Phytoplankton,1.60E-05,s^-1,20,Celsius,3.56E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,293.15,K,39.57335178,-11.04292184,-37.87418604,39.57335178,0.771446798,-16.70566149,-0.414598939,-0.253027564,0.253027564,0.357087999
Ochrophyta,Thermophile,Olisthodiscus luteus,Olisthodiscus,Chattonellaceae,Chattonellales,Raphidophyceae,Phytoplankton,1.12E-05,s^-1,25,Celsius,1.15E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-11.39959678,-34.39901445,38.90970342,0.93848417,10.71537334,-0.175050615,-0.732991286,0.732991286,27258522.09
Ochrophyta,Thermophile,Nannochloropsis oceanica,Nannochloropsis,Monodopsidaceae,Eustigmatales,Eustigmatophyceae,Phytoplankton,1.89E-05,s^-1,29,Celsius,1.50E-17,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,302.15,K,38.39459895,-10.87634864,-38.73848147,38.39459895,0.93848417,10.71537334,-0.175050615,-0.732991286,0.732991286,31533399.01
Ochrophyta,Thermophile,Gonyostomum semen,Gonyostomum,Vacuolariaceae,Chattonellales,Raphidophyceae,Phytoplankton,8.91E-07,s^-1,9,Celsius,9.54E-15,m^3,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",NA,Hira,282.15,K,41.11617251,-13.93092141,-32.28328291,41.11617251,0.93848417,10.71537334,-0.175050615,-0.732991286,0.732991286,10928392.27
Ochrophyta,Thermophile,Dinobryon divergens,Dinobryon,Dinobryaceae,Chromulinales,Chrysophyceae,Phytoplankton,5.79E-06,s^-1,17,Celsius,2.34E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,290.15,K,39.98251964,-12.05937827,-35.99121056,39.98251964,0.93848417,10.71537334,-0.175050615,-0.732991286,0.732991286,30936900.63
Ochrophyta,Thermophile,Fibrocapsa japonica,Fibrocapsa,Chattonellaceae,Chattonellales,Raphidophyceae,Phytoplankton,4.63E-06,s^-1,24.5,Celsius,4.17E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,297.65,K,38.97506492,-12.28295369,-33.11086036,38.97506492,0.93848417,10.71537334,-0.175050615,-0.732991286,0.732991286,11821485.87
Others,Thermophile,Ostreopsis siamensis,Ostreopsis,Ostreopsidaceae,Peridiniales,Dinophyceae,Phytoplankton,2.43E-06,s^-1,25,Celsius,6.47E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-12.9276193,-30.36901519,38.90970342,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,4.31E-10
Others,Thermophile,Ostreopsis heptagona,Ostreopsis,Ostreopsidaceae,Peridiniales,Dinophyceae,Phytoplankton,1.85E-06,s^-1,25,Celsius,2.00E-13,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-13.20032492,-29.24045903,38.90970342,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,3.28E-10
Others,Thermophile,Pyrodinium bahamense,Pyrodinium,Goniodomataceae,Gonyaulacales,Dinophyceae,Phytoplankton,3.13E-06,s^-1,28.5,Celsius,2.17E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,301.65,K,38.45823993,-12.67447755,-31.46146413,38.45823993,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,6.14E-10
Others,Thermophile,Cochlodinium polykrikoides,Cochlodinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,Phytoplankton,7.18E-06,s^-1,27.5,Celsius,2.46E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.65,K,38.58615691,-11.84421117,-31.33602995,38.58615691,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,1.37E-09
Others,Thermophile,Prorocentrum minimum,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,Phytoplankton,9.03E-06,s^-1,26.5,Celsius,2.07E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,299.65,K,38.71492766,-11.61495819,-33.81122779,38.71492766,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,1.67E-09
Others,Thermophile,Alexandrium catenella,Alexandrium,Goniodomataceae,Gonyaulacales,Dinophyceae,Phytoplankton,9.84E-06,s^-1,27,Celsius,9.74E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.15,K,38.65043503,-11.52905485,-32.26253528,38.65043503,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,1.85E-09
Others,Thermophile,Gambierdiscus toxicus,Gambierdiscus,Goniodomataceae,Gonyaulacales,Dinophyceae,Phytoplankton,1.85E-06,s^-1,29,Celsius,8.41E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,302.15,K,38.39459895,-13.20032492,-30.10676983,38.39459895,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,3.68E-10
Others,Thermophile,Ceratium fusus,Ceratium,Ceratiaceae,Gonyaulacales,Dinophyceae,Phytoplankton,6.13E-06,s^-1,26,Celsius,1.14E-13,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,299.15,K,38.77963588,-12.00231581,-29.80257795,38.77963588,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,1.12E-09
Others,Thermophile,Gymnodinium catenatum,Gymnodinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,Phytoplankton,4.28E-06,s^-1,22.5,Celsius,4.52E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,295.65,K,39.23872171,-12.36155755,-30.72767931,39.23872171,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,7.06E-10
Others,Thermophile,Alexandrium ostenfeldii,Alexandrium,Goniodomataceae,Gonyaulacales,Dinophyceae,Phytoplankton,2.55E-06,s^-1,20.3,Celsius,2.04E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,293.45,K,39.53289512,-12.8794172,-31.52324149,39.53289512,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,3.94E-10
Others,Thermophile,Scrippsiella trochoidea,Scrippsiella,Peridiniaceae,Peridiniales,Dinophyceae,Phytoplankton,5.44E-06,s^-1,16.5,Celsius,8.47E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,289.65,K,40.05153832,-12.1217315,-32.40224589,40.05153832,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,7.49E-10
Others,Thermophile,Gymnodinium breve,Gymnodinium,Kareniaceae,Gymnodiniales,Dinophyceae,Phytoplankton,2.55E-06,s^-1,25,Celsius,6.03E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,298.15,K,38.90970342,-12.8794172,-35.04461448,38.90970342,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,4.53E-10
Others,Thermophile,Prorocentrum gracile,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,Phytoplankton,7.41E-06,s^-1,18,Celsius,2.36E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,291.15,K,39.84519345,-11.81268012,-33.68011478,39.84519345,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,1.07E-09
Others,Thermophile,Calciodinellum albatrosianum,Calciodinellum,Peridiniaceae,Peridiniales,Dinophyceae,Phytoplankton,2.20E-06,s^-1,28.6,Celsius,1.26E-16,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,301.75,K,38.44549486,-13.0270532,-36.61024977,38.44549486,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,4.33E-10
Others,Thermophile,Amphidinium klebsii,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,Phytoplankton,4.28E-06,s^-1,27,Celsius,1.11E-14,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,300.15,K,38.65043503,-12.36155755,-32.13183129,38.65043503,0.137864509,-22.37544487,-0.039437317,0.221964059,-0.221964059,8.05E-10
